Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
4/14/22,0.37,0.57,0.79,,1.25,1.84,2.47,2.67,2.79,2.84,2.83,3.09,2.92,0.477545455427752,-0.46669645537481785,-3.6424520583136295,1.9642424365139703,1302.5302077961694,658.6590314740683,0.0002974669313380505,0.9955321520479674,-0.9796742699365456,-0.7145717442030466,2434.681575722238,0.000705801817130566
4/13/22,0.26,0.52,0.75,,1.2,1.78,2.37,2.57,2.66,2.71,2.7,2.97,2.81,0.43244494461606764,-0.422504969107867,-1.7675441153356695,0.6471169175206999,1358.9503434107173,417.2691155151389,0.0002820852060244882,0.2070306448642214,-0.1922561774957566,-0.039779627012523196,1240.7242866121255,0.0006449035946213732
4/12/22,0.21,0.52,0.74,,1.2,1.77,2.39,2.58,2.66,2.73,2.72,2.99,2.82,0.6267138331880362,-0.6166766304916539,0.8355912145971782,-3.516469392137531,551.3124980234263,1678.555618938652,0.0003029672254517264,-0.012329289856701005,0.02078653384691559,0.1186761387574288,112.39371213376921,0.0002053774111748231
4/11/22,0.22,0.54,0.77,,1.23,1.85,2.5,2.73,2.79,2.84,2.79,3.02,2.84,0.6584465515067852,-0.6483011020582822,-2.0057097501905914,0.36490113607314145,2527.8919960550843,317.71141854727824,0.00032663641321315233,0.7928258281079987,-0.7771753686454678,-0.4166078542529565,3214.004553521487,0.0007623749439708977
4/8/22,0.2,0.49,0.7,,1.19,1.81,2.53,2.73,2.76,2.79,2.72,2.94,2.76,1.1345315516874903,-1.1237909368715489,7.4742416686961874,-12.891415304836428,1218.6211439473047,1966.2937426222957,0.0003881553267897482,0.43863802223178106,-0.4233226596635963,-0.09304737306827605,2930.7377245033285,0.0007782755829129665
4/7/22,0.21,0.5,0.68,,1.15,1.78,2.47,2.66,2.7,2.73,2.66,2.87,2.69,0.5907640790479769,-0.5803332707811536,2.02137375050298,-4.8015496209498965,755.5944586430596,1633.1914230360162,0.0003559305583025772,0.48964743507420394,-0.4746105587019205,-0.13221659859855509,3163.972457313858,0.000738657896486611
4/6/22,0.21,0.44,0.67,,1.15,1.79,2.5,2.67,2.7,2.69,2.61,2.81,2.63,0.3059653311099706,-0.29617526743126765,-1.576699761972277,0.557967195633581,1486.4100960964652,389.63703857912014,0.0003576709701600911,1.019191219777738,-1.0041596767028325,-0.5669579433788232,4301.184852930196,0.0007624431688423121
4/5/22,0.18,0.42,0.65,,1.13,1.77,2.51,2.69,2.69,2.65,2.54,2.74,2.57,0.0017209701972463356,-0.0013183028189826566,0.08630941571671882,0.07737503381552546,362.61101632950385,19.929372353233198,9.99736649191288e-06,0.4976717250716885,-0.48282431244695256,-0.15964614104644376,3201.338170840597,0.0007721708644004538
4/4/22,0.18,0.42,0.66,,1.14,1.72,2.43,2.61,2.56,2.52,2.42,2.64,2.48,0.36651253570470044,-0.356865945973166,0.6474554086147842,-2.001842452269177,438.1181563823356,1130.9729253208875,0.000355567639620969,0.33554441394871587,-0.32117042037105753,-0.10049589350582043,2266.2147415876275,0.0006946973714326365
4/1/22,0.15,0.37,0.53,,1.09,1.72,2.44,2.61,2.55,2.5,2.39,2.6,2.44,0.21477734551155003,-0.21045277937475912,-0.5094825026407388,0.2575904274398854,170.15306422120474,74.13770200495902,0.00014886541083094343,0.06468959023918044,-0.05168890954265286,5.051844246626333e-08,347.8207184176984,0.0006906326998223296
